"lemma_id","grammar"
"H7110a","Conj-w, Prep-b | N-ms"
"H7110a","Conj-w | N-msc | 2ms"
"H7110b","Prep-k | N-ms"
"H7114a","N-fp"
"H7114a","V-Qal-InfAbs"
"H7114a","V-Qal-Imperf-3fp"
"H7114a","Conj-w | V-Qal-ConsecImperf-3fs"
"H7114a","V-Qal-Perf-3ms"
"H7114a","V-Qal-Perf-3fs"
"H7114a","V-Qal-Imperf-3fs"
"H7114a","V-Hifil-Perf-2ms"
"H7114a","V-Piel-Perf-3ms"
"H7114b","Prep-b | V-Qal-Inf | 2ms"
"H7114b","V-Qal-Imperf-3ms"
"H7114b","Conj-w | V-Qal-ConjPerf-2mp"
"H7114b","V-Qal-Perf-2mp"
"H7114b","V-Qal-Imperf-3mp | Pn"
"H7114b","Art | V-Qal-Prtcpl-mp"
"H7114b","Conj-w | V-Qal-Imp-mp"
"H7114b","Conj-w, Prep-b | V-Qal-Inf | 2mp"
"H7114b","Prep-b, Art | V-Qal-Prtcpl-ms"
"H7114b","Art | V-Qal-Prtcpl-ms"
"H7114b","V-Qal-Perf-3cp"
"H7114b","V-Hifil-Imperf-3mp"
"H7114b","V-Qal-Prtcpl-mp"
"H7114b","V-Qal-Imperf-3mp | 3ms"
"H7114b","V-Qal-Prtcpl-ms"
"H7114b","V-Qal-Imperf-2mp"
"H7114b","V-Qal-Imperf-2ms"
"H7114b","Prep-l, Art | V-Qal-Prtcpl-mp"
"H7114b","Prep-l | V-Qal-Inf"
"H7114b","V-Qal-Imp-mp"
"H7114b","V-Qal-Imperf-3mp"
"H7114b","Conj-w, Prep-l | V-Qal-Inf"
"H7117","Art | N-fp"
"H7133a","N-msc | 2mp"
"H7133a","N-msc | 2ms"
"H7133a","N-ms"
"H7133a","N-msc | 3fs"
"H7133a","Conj-w | N-msc | 3ms"
"H7133a","N-msc | 3ms"
"H7133a","N-msc | 3mp"
"H7133a","Prep-l | N-msc"
"H7133a","N-mpc | 3mp"
"H7133a","Art | N-ms"
"H7133a","N-msc | 1cs"
"H7133a","N-msc"
"H7133b","N-msc"
"H7133b","Conj-w, Prep-l | N-msc"
"H7136a","V-Qal-Imperf-3fp"
"H7136a","Conj-w | V-Qal-ConsecImperf-3ms"
"H7136a","V-Nifal-Imperf-1cs"
"H7136a","V-Qal-Imperf-3ms"
"H7136a","V-Qal-Imperf-3ms | 1cs"
"H7136a","Conj-w | V-Qal-ConjPerf-3ms | 3ms"
"H7136a","V-Qal-Perf-3ms | 2ms"
"H7136a","V-Qal-Imperf-3ms | 2ms"
"H7136a","V-Nifal-Perf-3ms"
"H7136a","V-Nifal-Perf-1cs"
"H7136a","Art | V-Qal-Prtcpl-fp"
"H7136a","V-Qal-Perf-3ms | 3ms"
"H7136a","Conj-w | V-Hifil-ConjPerf-2mp"
"H7136a","V-Hifil-Imp-ms"
"H7136a","V-Qal-Imperf-3ms | 2fs"
"H7136a","Conj-w | V-Nifal-ConsecImperf-3ms"
"H7136a","V-Hifil-Perf-3ms"
"H7136a","V-Nifal-Imperf-3ms"
"H7136b","Conj-w, Prep-l | V-Piel-Inf"
"H7136b","Prep-l | V-Piel-Inf"
"H7136b","V-Piel-Perf-3cp | 3ms"
"H7136b","Art | V-Piel-Prtcpl-ms"
"H7157",""
"H7161a","Prep-b | N-fdc | 3ms"
"H7161a","N-fsc | 2ms"
"H7161a","N-fsc | 2mp"
"H7161a","Art | N-fs"
"H7161a","Prep-b | N-fpc"
"H7161a","Art | N-fp"
"H7161a","Conj-w, Prep-m | N-fdc"
"H7161a","Conj-w, Art | N-fd"
"H7161a","N-fsc | 2fs"
"H7161a","N-fsc | 3ms"
"H7161a","N-fsc | 1cp"
"H7161a","N-fpc | 3ms"
"H7161a","Conj-w, Art | N-fs"
"H7161a","Conj-w | N-fdc"
"H7161a","N-fp"
"H7161a","N-fdc | 3ms"
"H7161a","N-fd"
"H7161a","N-fpc"
"H7161a","Conj-w, Prep-b | N-fdc | 2mp"
"H7161a","Conj-w, Prep-l | N-fpc"
"H7161a","N-fs"
"H7161a","N-fsc"
"H7161a","N-fsc | 1cs"
"H7161a","Art | N-fd"
"H7161a","Prep-b | N-fsc"
"H7161a","N-fdc"
"H7161a","Conj-w | N-fsc"
"H7161b","N-proper-fs"
"H7163",""
"H7183a","Adj-fs"
"H7183b","Adj-fp"
"H7189a","N-ms"
"H7189b","N-msc"
"H7197a","Prep-l | V-Piel-Inf"
"H7197a","V-Piel-Prtcpl-ms"
"H7197a","V-Piel-Prtcpl-fs"
"H7197a","Conj-w | V-Piel-ConjPerf-3cp"
"H7197a","V-Piel-Prtcpl-fsc"
"H7197b","V-Hitpael-Imp-mp"
"H7197b","Conj-w | V-Qal-Imp-mp"
"H7200","Conj-w | V-Hifil-ConjPerf-3ms"
"H7202","Conj-w | V-Qal-Imp-ms"
"H7203a","Art | N-ms"
"H7203b","Prep-b, Art | N-ms"
"H7212","N-fsc"
"H7212","N-msc"
"H7218a","Prep-b | N-msc | 3fs"
"H7218a","N-mpc | 3mp"
"H7218a","Prep-m | N-ms"
"H7218a","Conj-w | N-msc | 3mp"
"H7218a","Conj-w, Prep-m | N-mpc"
"H7218a","Prep-b | N-ms"
"H7218a","Prep-m, Art | N-ms"
"H7218a","Art | N-msc"
"H7218a","N-mpc | 3fp"
"H7218a","N-msc"
"H7218a","Prep-b | N-mpc"
"H7218a","Prep-b, Art | N-ms"
"H7218a","Conj-w, Prep-k | N-msc"
"H7218a","Art | N-ms"
"H7218a","Prep-l | N-msc | 1cp"
"H7218a","N-msc | 3ms"
"H7218a","Prep-m | N-msc"
"H7218a","Conj-w, Prep-m | N-msc"
"H7218a","Conj-w, Art | N-mp"
"H7218a","N-msc | 2ms"
"H7218a","Prep-m | N-msc | 3ms"
"H7218a","Prep-m | N-mpc"
"H7218a","Conj-w, Prep-l | N-mpc | 3ms"
"H7218a","Conj-w | N-ms"
"H7218a","Prep-l | N-msc | 3ms"
"H7218a","N-msc | 2mp"
"H7218a","Prep-l | N-msc"
"H7218a","Prep-l | N-msc | 1cs"
"H7218a","Prep-b | N-msc | 1cp"
"H7218a","Prep-b | N-msc | 3ms"
"H7218a","N-mpc | 3fs"
"H7218a","Conj-w, Prep-b | N-msc"
"H7218a","Prep-b | N-mpc | 2mp"
"H7218a","N-mpc | 2mp"
"H7218a","N-mp"
"H7218a","N-mpc"
"H7218a","Conj-w | N-msc"
"H7218a","Prep-b | N-mpc | 3mp"
"H7218a","N-msc | 1cs"
"H7218a","Conj-w, Prep-b | N-mpc"
"H7218a","Pro-r | N-msc | 1cs"
"H7218a","Prep-b | N-msc | 3mp"
"H7218a","Prep-l | N-mpc"
"H7218a","Conj-w, Art | N-ms"
"H7218a","N-ms"
"H7218a","Prep-b | N-msc"
"H7218a","N-msc | 3fs"
"H7218a","Conj-w | N-msc | 3ms"
"H7218a","Prep-l | N-ms"
"H7218a","Prep-b | N-mpc | 1cp"
"H7218a","N-msc | 1cp"
"H7218a","Prep-l | N-msc | 2ms"
"H7218a","Prep-b | N-msc | 2ms"
"H7218a","Conj-w | N-mpc"
"H7218a","N-msc | 2fs"
"H7218a","Prep-b | N-msc | 2fs"
"H7218a","Art | N-mp"
"H7218a","Prep-l, Art | N-ms"
"H7218a","N-mpc | 3ms"
"H7218a","N-msc | 3fp"
"H7218a","Prep-b | N-msc | 2mp"
"H7218a","N-msc | 3mp"
"H7218b","N-proper-fs"
"H7227","Prep-l | N-msc"
"H7227a","Prep-b, Art | Adj-mp"
"H7227a","Prep-l | Adj-mp"
"H7227a","Conj-w | Adj-msc"
"H7227a","V-Qal-Perf-3fs"
"H7227a","Conj-w | Adj-fp"
"H7227a","Conj-w | Adj-ms"
"H7227a","Art | Adj-ms"
"H7227a","Conj-w | Adj-mp"
"H7227a","Adj-mp"
"H7227a","N-msc"
"H7227a","Adj-msc"
"H7227a","Adj-ms"
"H7227a","Art, Prep-b | N-msc"
"H7227a","Prep-b | Adj-mp"
"H7227a","Conj-w | Adj-fs"
"H7227a","Conj-w | Adv"
"H7227a","Conj-w | N-msc"
"H7227a","Adj-fsc"
"H7227a","Prep-l, Art | Adj-ms"
"H7227a","Adv"
"H7227a","N-ms"
"H7227a","Conj-w | V-Qal-Prtcpl-ms"
"H7227a","Conj-w | Adj-fsc"
"H7227a","Prep-b | N-msc"
"H7227a","Art | Adj-mp"
"H7227a","Prep-b | Adj-ms"
"H7227a","Conj-w | V-Qal-ConjPerf-3fs"
"H7227a","Adj-fp"
"H7227a","Prep-m | Adj-mp"
"H7227a","Prep-l, Art | Adj-mp"
"H7227a","Conj-w, Art | Adj-mp"
"H7227a","Adj-fs"
"H7227a","V-Qal-Perf-3ms"
"H7227b","N-mpc"
"H7227b","Conj-w | N-mpc"
"H7227b","N-msc"
"H7235a","Prep-l | V-Hifil-InfAbs"
"H7235a","V-Hifil-Imp-mp"
"H7235a","V-Piel-Perf-3fs"
"H7235a","Conj-w | V-Hifil-ConjImperf-2fs"
"H7235a","Conj-w | V-Hifil-ConjImperf-1cs | 3ms"
"H7235a","Conj-w | V-Hifil-ConsecImperf-3fs"
"H7235a","Prep-l | V-Hifil-Inf"
"H7235a","Conj-w | V-Qal-ConsecImperf-3ms"
"H7235a","V-Hifil-Perf-1cp"
"H7235a","Conj-w | V-Hifil-ConjPerf-1cs | 3mp"
"H7235a","Conj-w | V-Hifil-ConjPerf-3ms"
"H7235a","Conj-w | V-Hifil-ConjImperf.h-1cs"
"H7235a","Conj-w | V-Qal-ConsecImperf-3fs"
"H7235a","V-Qal-Imperf-2mp | Pn"
"H7235a","V-Hifil-Imperf-2ms | 1cs"
"H7235a","V-Qal-Inf"
"H7235a","V-Hifil-Perf-2ms"
"H7235a","V-Hifil-Perf-3ms"
"H7235a","Conj-w | V-Qal-ConjPerf-2ms"
"H7235a","Conj-w | V-Hifil-ConsecImperf-1cs"
"H7235a","V-Hifil-Imp-ms"
"H7235a","V-Hifil-Imperf-1cs"
"H7235a","Art | V-Hifil-Prtcpl-ms"
"H7235a","Conj-w, Prep-l | V-Hifil-Inf"
"H7235a","V-Hifil-InfAbs"
"H7235a","V-Qal-Imperf.Jus-3ms"
"H7235a","V-Piel-Imp-ms"
"H7235a","V-Hifil-Imperf-3ms"
"H7235a","Prep-k | V-Qal-Inf | 3mp"
"H7235a","Conj-w | V-Hifil-ConjImperf.Jus-2ms"
"H7235a","Prep-m | V-Hifil-Inf"
"H7235a","Conj-w | V-Hifil-ConjPerf-2ms"
"H7235a","V-Piel-Perf-2ms"
"H7235a","Conj-w | V-Qal-ConjPerf-2mp"
"H7235a","V-Hifil-Imperf.Jus-2ms"
"H7235a","V-Hifil-Prtcpl-mp"
"H7235a","Conj-w | V-Hifil-ConsecImperf-2fs"
"H7235a","V-Hifil-Imp-fs"
"H7235a","V-Hifil-Perf-3cp"
"H7235a","V-Qal-Imperf-3mp"
"H7235a","Conj-w | V-Hifil-ConjPerf-1cs"
"H7235a","Prep-m | V-Hifil-InfAbs"
"H7235a","V-Hifil-Imperf-2mp"
"H7235a","Conj-w | V-Qal-ConjPerf-3cp"
"H7235a","V-Hifil-Prtcpl-msc"
"H7235a","V-Hifil-Perf-2fs"
"H7235a","V-Hifil-Inf"
"H7235a","Conj-w | V-Hifil-ConsecImperf-3ms"
"H7235a","Conj-w | V-Qal-ConsecImperf-3fp"
"H7235a","Prep-b | V-Qal-Inf"
"H7235a","Conj-w | V-Hifil-ConjPerf-1cs | 2ms"
"H7235a","Conj-w | V-Hifil-ConjImperf-3ms | 2ms"
"H7235a","Conj-w | V-Piel-ConjPerf-1cs"
"H7235a","Conj-w | V-Qal-Imp-ms"
"H7235a","V-Qal-Perf-3cp"
"H7235a","V-Hifil-Prtcpl-ms"
"H7235a","V-Hifil-Perf-2mp"
"H7235a","V-Hifil-Perf-3fs"
"H7235a","Conj-w | V-Hifil-InfAbs"
"H7235a","Conj-w | V-Qal-ConsecImperf-2fs"
"H7235a","V-Qal-Imperf-3fs"
"H7235a","Conj-w | V-Qal-ConjImperf-3fs"
"H7235a","Conj-w | V-Hifil-ConjPerf-3ms | 2ms"
"H7235a","V-Qal-Imperf-2mp"
"H7235a","Conj-w | V-Hifil-Prtcpl-mp"
"H7235a","V-Qal-Imperf-3ms"
"H7235a","V-Hifil-Imperf-2ms"
"H7235a","V-Hifil-Prtcpl-fs"
"H7235a","Conj-w | V-Hifil-ConjImperf.Jus-3ms"
"H7235a","V-Qal-Perf-3fs"
"H7235a","Conj-w | V-Qal-Imp-mp"
"H7235a","Conj-w | V-Qal-ConjImperf-3mp"
"H7235a","V-Qal-Imperf-3mp | Pn"
"H7235a","Conj-w | V-Qal-ConsecImperf-3mp"
"H7235a","V-Hifil-Perf-1cs"
"H7235b","V-Qal-Prtcpl-ms"
"H7239","N-mpc"
"H7248",""
"H7249",""
"H7262",""
"H7280a","V-Hifil-Imperf.Cohort-1cs"
"H7280a","V-Qal-Perf-3ms"
"H7280a","V-Qal-Prtcpl-ms"
"H7280b","V-Hifil-Imperf-1cs"
"H7280b","Prep-l | V-Hifil-Inf | 3ms"
"H7280b","V-Hifil-Inf"
"H7280b","V-Nifal-Imp-fs"
"H7280b","V-Hifil-Perf-3fs"
"H7280b","V-Hifil-Imperf-2ms"
"H7280c","V-Qal-Perf-3ms"
"H7285a","Prep-b | N-ms"
"H7285b","Prep-m | N-fsc"
"H7287a","Conj-w | V-Qal-ConjPerf-3cp"
"H7287a","Art | V-Qal-Prtcpl-mp"
"H7287a","V-Qal-Perf-2mp"
"H7287a","V-Qal-Prtcpl-ms"
"H7287a","Conj-w | V-Qal-ConsecImperf-3ms | 3fse"
"H7287a","Conj-w | V-Qal-Imp-mp"
"H7287a","V-Qal-Imperf.Jus-3ms"
"H7287a","V-Qal-Imperf-3ms | 3mse"
"H7287a","Conj-w | V-Qal-ConjImperf.Jus-3ms"
"H7287a","V-Qal-Inf"
"H7287a","Conj-w | V-Qal-ConsecImperf-3mp"
"H7287a","V-Qal-Imp-ms"
"H7287a","V-Qal-Imperf-2ms"
"H7287a","Conj-w | V-Qal-ConjImperf-3mp"
"H7287a","V-Qal-Perf-3ms"
"H7287a","V-Qal-Prtcpl-msc | 3mp"
"H7287b","Conj-w | V-Qal-ConsecImperf-3ms | 3ms"
"H7287b","V-Qal-Perf-3ms"
"H7287b","V-Qal-Imperf-3mp"
"H7298a","Art | N-mp"
"H7298a","Prep-b | N-mp"
"H7298b","Prep-b, Art | N-mp"
"H7311a","Conj-w | V-Qal-Prtcpl-ms"
"H7311a","V-Qal-Perf-3fs"
"H7311a","Conj-w | V-Piel-ConjPerf-1cs"
"H7311a","V-Piel-Prtcpl-msc | 1cs"
"H7311a","V-Hifil-Prtcpl-mpc | 3ms"
"H7311a","V-Hifil-Perf-3ms"
"H7311a","V-Hifil-Imperf-2ms"
"H7311a","Prep-l | V-Qal-Inf"
"H7311a","Art | V-Qal-Prtcpl-fs"
"H7311a","V-Piel-Imperf-3ms | 1cs"
"H7311a","V-Hifil-Imperf-3ms"
"H7311a","V-Qal-Imp-ms | 3fs"
"H7311a","V-Hifil-Imperf-1cs"
"H7311a","Conj-w | V-Qal-ConjImperf-3ms"
"H7311a","V-Piel-Imperf.h-1cs | 2mse"
"H7311a","Conj-w | V-Hifil-Imp-mp"
"H7311a","Conj-w | V-Hifil-ConjPerf-2mp"
"H7311a","V-Hifil-Imp-ms | 3fs"
"H7311a","V-Hitpael-Imperf-1cs"
"H7311a","V-Piel-Imperf-2ms | 1cs"
"H7311a","V-Qal-Prtcpl-fs"
"H7311a","Art | V-Qal-Prtcpl-mp"
"H7311a","Conj-w | V-Hifil-ConsecImperf-2ms"
"H7311a","V-Hifil-Imperf-2mp"
"H7311a","V-Hofal-Perf-3ms"
"H7311a","Conj-w | V-Hifil-ConjImperf.Jus-3ms"
"H7311a","Prep-k | V-Hifil-Prtcpl-mpc"
"H7311a","V-Hifil-Imperf-3mp"
"H7311a","V-Qal-Inf"
"H7311a","V-Hofal-Imperf-3ms"
"H7311a","Conj-w | V-Hitpael-ConjImperf-3ms"
"H7311a","Prep-k | V-Hifil-Inf"
"H7311a","Conj-w | V-Hifil-ConsecImperf-3ms"
"H7311a","Conj-w | V-Hifil-ConsecImperf-3ms | 3fs"
"H7311a","Prep-b | V-Hifil-Inf | 2mp"
"H7311a","V-Piel-Imp-mp"
"H7311a","V-Hifil-Imp-mp"
"H7311a","V-Hifil-Perf-3cp"
"H7311a","V-Qal-Perf-3cp"
"H7311a","V-Hifil-Perf-1cs"
"H7311a","Art | V-Hifil-Perf-3cp"
"H7311a","V-Qal-Imperf.Jus-3fs"
"H7311a","V-Qal-Prtcpl-ms"
"H7311a","Prep-k | V-Hifil-Inf | 1cs"
"H7311a","Conj-w | V-Piel-ConsecImperf-3fs"
"H7311a","Conj-w | V-Hifil-ConjPerf-3ms"
"H7311a","V-Piel-Prtcpl-ms"
"H7311a","Conj-w | V-Piel-ConjImperf-1cs | 3mse"
"H7311a","Conj-w, Prep-b | V-Qal-Inf | 3mp"
"H7311a","V-Hifil-Prtcpl-ms"
"H7311a","Conj-w | V-Qal-ConjPerf-3ms"
"H7311a","Conj-w | V-Qal-ConsecImperf-3ms"
"H7311a","Conj-w | V-Hifil-ConjPerf-2ms"
"H7311a","Prep-l | V-Piel-Inf"
"H7311a","Prep-l | V-Hifil-Inf"
"H7311a","V-Qal-Imperf-3fs"
"H7311a","V-Qal-Imperf-3ms"
"H7311a","V-Hifil-Inf"
"H7311a","V-Hifil-Perf-1cs | 2ms"
"H7311a","V-Piel-Imperf-3fs"
"H7311a","V-Piel-Perf-1cs"
"H7311a","V-Piel-Imperf-3ms | 3mp"
"H7311a","Conj-w | V-Hifil-Inf"
"H7311a","V-Qal-Imperf-3mp | Pn"
"H7311a","Conj-w | V-Qal-Prtcpl-mpc"
"H7311a","V-Pual-Imperf-3fp"
"H7311a","Prep-k | V-Qal-Inf"
"H7311a","V-Piel-Imperf-2ms"
"H7311a","V-Qal-Prtcpl-fp"
"H7311a","V-Piel-Perf-3fs | 3ms"
"H7311a","V-Qal-Prtcpl-mp"
"H7311a","Conj-w | V-Qal-ConjImperf.Jus-3ms"
"H7311a","Conj-w | V-Pual-Prtcpl-ms"
"H7311a","Conj-w | V-Piel-ConjImperf-3mp | 3ms"
"H7311a","Conj-w | V-Piel-ConjImperf-3ms | 2ms"
"H7311a","V-Piel-Imperf.h-1cs | 2ms"
"H7311a","V-Qal-Imperf-3mp"
"H7311a","Conj-w | V-Piel-ConjImperf.Cohort-1cp"
"H7311a","Conj-w | V-Qal-ConsecImperf-3fs"
"H7311a","Conj-w, Prep-k | V-Hifil-Inf"
"H7311a","Conj-w | V-Hifil-Prtcpl-ms"
"H7311a","Conj-w | V-Piel-ConjImperf-3fs | 2mse"
"H7311a","V-Hifil-Imp-fs"
"H7311a","V-Qal-Imperf-1cs"
"H7311a","V-Hifil-Imp-ms"
"H7311a","V-Hifil-Perf-2ms"
"H7311b","Conj-w | V-Qal-ConsecImperf-3ms"
"H7348a","N-proper-ms"
"H7348b","N-proper-ms"
"H7356a","N-fs"
"H7356a","N-ms"
"H7356a","Conj-w | N-ms"
"H7356b","Conj-w, Prep-l | N-mp"
"H7356b","Conj-w | N-mpc | 2ms"
"H7356b","Prep-b | N-mpc | 2ms"
"H7356b","Art | N-mp"
"H7356b","Prep-b | N-mp"
"H7356b","Prep-k | N-mpc | 3ms"
"H7356b","N-msc | 3ms"
"H7356b","Conj-w, Prep-b | N-mp"
"H7356b","Conj-w, Prep-b | N-mpc | 2ms"
"H7356b","Conj-w | N-mp"
"H7356b","Conj-w | N-mpc | 3ms"
"H7356b","Prep-l | N-mp"
"H7356b","N-mpc | 2ms"
"H7356b","N-mpc | 3ms"
"H7356b","Conj-w | N-mpc"
"H7356b","Prep-k | N-mpc | 2ms"
"H7356b","N-mpc | 3fs"
"H7356b","N-mp"
"H7356b","Conj-w, Prep-k | N-mpc | 2ms"
"H7363a","V-Qal-Perf-3cp"
"H7363b","V-Piel-Prtcpl-fs"
"H7363b","V-Piel-Imperf-3ms"
"H7378","N-ms"
"H7379","V-Qal-Imp-ms | 2ms"
"H7384a","Conj-w | N-proper-ms"
"H7384b","Conj-w | N-proper-ms"
"H7389a","N-ms"
"H7389a","N-msc | 2ms"
"H7389a","N-msc | 3mp"
"H7389b","N-msc | 3ms"
"H7389b","N-ms"
"H7397a","Art | N-proper-mp"
"H7397b","N-proper-ms"
"H7411a","V-Qal-Prtcpl-mpc"
"H7411a","Conj-w | V-Qal-Prtcpl-msc"
"H7411a","V-Qal-Perf-3ms"
"H7411b","V-Piel-Perf-3ms | 1cs"
"H7411b","V-Qal-Prtcpl-fs"
"H7411b","Prep-l | V-Piel-Inf | 1cs"
"H7411b","V-Piel-Perf-2mp"
"H7411b","V-Piel-Perf-2fs | 1cs"
"H7411b","V-Piel-Perf-2ms | 1cs"
"H7411b","V-Piel-Perf-3ms"
"H7411b","V-Piel-Perf-3cp | 1cs"
"H7417a","N-proper-ms"
"H7417b","N-proper-ms"
"H7417c","Prep-l | N-proper-fs"
"H7417c","N-proper-fs"
"H7417c","Conj-w | N-proper-fs"
"H7417c","Art | N-proper-fs"
"H7423a","N-fs"
"H7423b","N-fs"
"H7423b","Conj-w | N-fs"
"H7434","N-proper-fs"
"H7434","Art | N-proper-fs"
"H7436","Art | N-proper-fs"
"H7442b","V-Hifil-Imp-mp"
"H7442b","V-Qal-Imperf-3ms"
"H7442b","Conj-w | V-Piel-ConjImperf.Cohort-1cp"
"H7442b","Conj-w | V-Piel-Imp-mp"
"H7442b","V-Hifil-Imperf-2ms"
"H7442b","V-Hifil-Imperf-1cs"
"H7442b","V-Piel-Imperf-3fs"
"H7442b","V-Qal-Imperf-3fp"
"H7442b","Conj-w | V-Piel-ConjImperf-3mp"
"H7442b","Conj-w | V-Qal-ConjImperf-3fs"
"H7442b","V-Hitpael-Prtcpl-ms"
"H7442b","V-Piel-Imperf-1cs"
"H7442b","V-Qal-Imp-mp"
"H7442b","Conj-w | V-Piel-ConjImperf-1cs"
"H7442b","Prep-b | V-Qal-Inf"
"H7442b","V-Qal-Imperf-3mp"
"H7442b","Conj-w | V-Piel-Inf"
"H7442b","V-Piel-Imperf-3fp"
"H7442b","Conj-w | V-Qal-Imp-fs"
"H7442b","V-Pual-Imperf-3ms"
"H7442b","V-Piel-Imperf-3mp"
"H7442b","V-Qal-Imp-fs"
"H7442b","Conj-w | V-Hifil-Imp-mp"
"H7442b","Conj-w | V-Qal-ConsecImperf-3mp"
"H7442b","V-Piel-Imperf.Cohort-1cp"
"H7442b","V-Piel-Imp-mp"
"H7442b","Conj-w | V-Piel-ConjPerf-3cp"
"H7444","V-Piel-InfAbs"
"H7447a","N-mpc"
"H7447b","N-mp"
"H7451a","Prep-l, Prep-m | Adj-ms"
"H7451a","Adj-ms"
"H7451a","Adj-fp"
"H7451a","Prep-l, Art | Adj-ms"
"H7451a","Art | Adj-fs"
"H7451a","Art | Adj-mp"
"H7451a","Conj-w | N-fp"
"H7451a","Conj-w | Adj-ms"
"H7451a","Prep-l | Adj-ms"
"H7451a","Adj-fpc"
"H7451a","Conj-w | Adj-mp"
"H7451a","Adj-fs"
"H7451a","Art | Adj-ms"
"H7451a","Conj-w, Art | Adj-ms"
"H7451a","Art | N-fp"
"H7451a","Adj-msc"
"H7451a","Conj-w | Adj-fpc"
"H7451a","Prep-b | Adj-ms"
"H7451a","Prep | Adj-ms"
"H7451a","Adj-mpc"
"H7451a","Conj-w, Art | Adj-fp"
"H7451a","V-Qal-Perf-3ms"
"H7451a","Adj-mp"
"H7451a","N-fpc"
"H7451a","Art | Adj-fp"
"H7451a","Prep-m | Adj-ms"
"H7451a","N-fp"
"H7451b","Prep-b | Adj-ms"
"H7451b","Conj-w, Art | Adj-ms"
"H7451b","Adj-fs"
"H7451b","Art | Adj-ms"
"H7451b","Prep-m | Adj-ms"
"H7451b","Prep-l, Art | Adj-ms"
"H7451b","Prep-l | Adj-fs"
"H7451b","Prep-b, Art | Adj-ms"
"H7451b","Adj-ms"
"H7451b","Conj-w | Adj-ms"
"H7451b","Adj-msc"
"H7451b","Prep-l | Adj-ms"
"H7451b","Prep | Adj-ms"
"H7451b","Conj-w | Adj-msc"
"H7451c","Prep-l, Art | Adj-fs"
"H7451c","Art | N-fp"
"H7451c","Prep-b | N-fp"
"H7451c","N-fsc | 3ms"
"H7451c","Prep-l | N-fp"
"H7451c","N-fs"
"H7451c","Prep-k | N-fsc | 3ms"
"H7451c","N-fsc | 2mp"
"H7451c","Prep-b | N-fsc | 2fs"
"H7451c","Adj-fs"
"H7451c","N-fsc | 1cs"
"H7451c","N-fp"
"H7451c","N-fsc | 3fs"
"H7451c","Prep-b | Adj-fs"
"H7451c","Prep-m | Adj-fs"
"H7451c",""
"H7451c","N-fpc"
"H7451c","Prep-b | N-fsc | 3ms"
"H7451c","Conj-w, Prep-b | N-fsc | 2fs"
"H7451c","Adj-fsc | 2fs"
"H7451c","Adj-fpc | 2mp"
"H7451c","Conj-w | Adj-fs"
"H7451c","Prep-b | N-fsc | 3mp"
"H7451c","Prep-m | N-fsc | 3mp"
"H7451c","Prep-l | Adj-fs"
"H7451c","Prep-m | N-fsc | 3ms"
"H7451c","Conj-w | N-fsc | 3ms"
"H7451c","N-fsc"
"H7451c","Prep-m | N-fsc"
"H7451c","Prep-b | N-fsc | 2ms"
"H7451c","N-fsc | 3mp"
"H7451c","Conj-w, Prep-l | Adj-fs"
"H7451c","Prep-b, Art | Adj-fs"
"H7451c","Prep-b | N-fsc | 1cs"
"H7451c","Conj-w | N-fpc"
"H7451c","Art | Adj-fs"
"H7451c","Prep-b | Adj-fpc | 3mp"
"H7451c","Conj-w | N-fsc"
"H7451c","Prep-l | N-fsc | 3ms"
"H7451c","Conj-w, Prep-b | N-fsc | 3mp"
"H7451c","N-fsc | 2fs"
"H7451c","N-fsc | 2ms"
"H7453","Conj-w | N-fpc | 1cs"
"H7457","Conj-w, Prep | Adj-ms"
"H7461","Conj-w | N-fs"
"H7461a","N-ms"
"H7461a","Conj-w | N-ms"
"H7461b","N-fs"
"H7461b","Prep-b | N-fs"
"H7462a","Art | V-Qal-Prtcpl-mp"
"H7462b","V-Qal-Prtcpl-mpc | 2fs"
"H7462b","V-Qal-Imperf-3fs"
"H7462b","Prep-b | V-Qal-Inf | 3ms"
"H7462b","Conj-w, Art | V-Qal-Prtcpl-mp"
"H7462b","Prep-l | V-Qal-Prtcpl-ms"
"H7462b","Conj-w | V-Qal-ConjPerf-3cp | 3mp"
"H7462b","Prep-l | V-Qal-Inf"
"H7462b","Conj-w | V-Qal-ConsecImperf-3ms | 3mp"
"H7462b","V-Qal-Imperf-1cs"
"H7462b","V-Qal-Prtcpl-fs"
"H7462b","V-Qal-Prtcpl-mpc | 3mp"
"H7462b","V-Qal-Imperf-3mp | Pn"
"H7462b","Conj-w | V-Qal-Prtcpl-ms"
"H7462b","Conj-w | V-Qal-ConsecImperf-3mp"
"H7462b","Prep-l, Art | V-Qal-Prtcpl-mp"
"H7462b","V-Qal-Imperf-3fp"
"H7462b","V-Qal-Perf-3cp"
"H7462b","V-Qal-Prtcpl-msc"
"H7462b","V-Qal-Imperf-3mp"
"H7462b","V-Qal-Imperf-3ms"
"H7462b","Conj-w | V-Qal-Prtcpl-mp"
"H7462b","V-Qal-Prtcpl-msc | 1cs"
"H7462b","V-Qal-Imperf-2ms"
"H7462b","V-Qal-Imperf-2mp"
"H7462b","V-Qal-Imperf-3mp | 2fs"
"H7462b","Conj-w | V-Qal-ConjPerf-1cs | 3mp"
"H7462b","V-Qal-Prtcpl-mpc | 2ms"
"H7462b","Prep-k | V-Qal-Prtcpl-ms"
